userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,source_file,sentiment_label,fake_news_label
1046958384082169856,nosterjan,"Father, Carpenter and Canadian!","british columbia, canada",842.0,203.0,2665,,1572766869073068033,2022-09-22 01:56:56,0.0,@markmackinnon why are repeating #russian propaganda,"[{'text': 'russian', 'indices': [33, 41]}]",en,,1.0,False,0,0,1572469369933807616,20759034,markmackinnon,False,0,0,,2022-09-22 07:32:47.906830,0922_UkraineCombinedTweetsDeduped.parquet,Negative,1
1285137640962920448,exposeantiindia,"Exposing all the enemies of India.
surveillance & spying of evil plans of India's enemies",unknown,2856.0,5440.0,8729,2020-07-20 09:01:14,1561709962270613504,2022-08-22 13:40:44,1.0,"big: #russian intel agency thwarts an attack on #indian soil. a suicide bomber was detained by fsb, suspect is an #lsls operative. he was to move to india via turkey to target ruling circle official.","[{'text': 'Russian', 'indices': [5, 13]}, {'text': 'Indian', 'indices': [48, 55]}, {'text': 'lSlS', 'indices': [114, 119]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-08-22 16:56:52.174945,0822_UkraineCombinedTweetsDeduped.parquet,Negative,0
1451082422381129729,garybro03036010,"No drink no love
#BackBoris 🇬🇧
Always  @Conservatives ,  never @RishiSunak 
#Coffee☕️",liverpool,4195.0,3952.0,324,,1617584236466425856,2023-01-23 18:05:09,2.0,"when videosandphotos emerged in april showing bodiesof dozens of civilians strewn alonga street in bucha,ukrainians and the rest of the world voiced horror and outrage.but in russia,officials hada completely different reaction:denial
#russiaukrainewar #russian #ukrainerussiawar️","[{'text': 'RussiaUkraineWar', 'indices': [234, 251]}, {'text': 'Russian', 'indices': [252, 260]}, {'text': 'UkraineRussiaWar️', 'indices': [261, 279]}]",en,,2.0,False,0,0,0,0,,False,0,0,,2023-01-24 01:14:15.895889,20230123_UkraineCombinedTweetsDeduped.parquet,Negative,0
1369960542991831040,adara_khan,,unknown,388.0,585.0,1090,,1577934416562659328,2022-10-06 08:10:56,2.0,"official confirmation that the countless trips made to #pakistan by the #uk through both romania and cyprus were to transport 122mm artillery projectiles to #ukraine as currently identified earlier, made by pof.
#pakistanbackstabsrussia #russia 
@adityarajkaul","[{'text': 'Pakistan', 'indices': [55, 64]}, {'text': 'UK', 'indices': [72, 75]}, {'text': 'Ukraine', 'indices': [157, 165]}, {'text': 'PakistanBackstabsRussia', 'indices': [212, 236]}, {'text': 'Russia', 'indices': [237, 244]}]",en,,2.0,False,0,0,0,0,,False,0,0,,2022-10-06 10:01:46.784548,1006_UkraineCombinedTweetsDeduped.parquet,Neutral,0
29123084,arvadaradio,"Playing 80's - 90's Themed Rock. 
Featuring Local Bands. 
All Rock / All Local / All The Time 
Commercial Free! Tell All Your Friends!","colorado, usa",157.0,16602.0,109752,2009-04-06 02:15:20,1567660171614212097,2022-09-07 23:44:45,0.0,"#standwithukraine 
 
 is now playing - 
trashed - memories - @trashedofficial  video:","[{'text': 'StandWithUkraine', 'indices': [0, 17]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-09-08 01:34:22.139784,0907_UkraineCombinedTweetsDeduped.parquet,Positive,0
1554073379610791937,thomas__hack24,"Have exclusive Hacking jobs?
DM and Ask for my service.
#hacked #icloud #facebookdown #imessage #ransomware #snapchat #snapchatsupport #snapchatleak #hacking 💻",unknown,20.0,13.0,139,,1633103991948075011,2023-03-07 13:55:07,0.0,"contact us for a confirmed transaction for all hacking services
available 24/7
#robloxdown #discord #instsgram #facebook #usa   #lostaccount 
#hackedinstagram #hackedfacebook #phishing #hackingtime
#hacked #instagram #kuwait_massage #kuwait #kuwaitmistress","[{'text': 'RobloxDown', 'indices': [79, 90]}, {'text': 'discord', 'indices': [91, 99]}, {'text': 'instsgram', 'indices': [100, 110]}, {'text': 'facebook', 'indices': [111, 120]}, {'text': 'usa', 'indices': [121, 125]}, {'text': 'lostaccount', 'indices': [128, 140]}, {'text': 'hackedinstagram', 'indices': [142, 158]}, {'text': 'hackedfacebook', 'indices': [159, 174]}, {'text': 'phishing', 'indices': [175, 184]}, {'text': 'Hackingtime', 'indices': [185, 197]}, {'text': 'Hacked', 'indices': [198, 205]}, {'text': 'instagram', 'indices': [206, 216]}, {'text': 'kuwait_massage', 'indices': [217, 232]}, {'text': 'kuwait', 'indices': [233, 240]}, {'text': 'kuwaitmistress', 'indices': [241, 256]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-03-07 14:41:52.581185,20230307_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1587561226262892545,opp684,,unknown,23.0,5.0,214,,1595568332782022656,2022-11-24 00:01:49,0.0,@officialdgispr dg = dollar general bajwa heartiest congratulations on your team winning today. #belvscan #fifaworldcup,"[{'text': 'BELvsCAN', 'indices': [96, 105]}, {'text': 'FIFAWorldCup', 'indices': [106, 119]}]",en,,0.0,False,0,0,0,811505937911517184,OfficialDGISPR,False,0,0,,2022-11-24 00:06:58.695053,1124_UkraineCombinedTweetsDeduped.parquet,Positive,0
247306840,andrewidy,"A maverick without any party or strict ideological allegiance. Areas of interest include Greece, Cyprus, Turkey & Mid East.",uk,4993.0,2113.0,26560,,1619340474338213896,2023-01-28 14:23:49,0.0,"this is latest visit to # turkey by a senior #us treasury official to discuss sanctions, following a string of warnings last year by treasury &amp; commerce dept officials, as #us ramped up pressure on ankara to ensure enforcement of u.s. curbs on #russia.","[{'text': 'US', 'indices': [45, 48]}, {'text': 'US', 'indices': [176, 179]}, {'text': 'Russia', 'indices': [248, 255]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-01-28 15:47:37.572284,20230128_UkraineCombinedTweetsDeduped.parquet,Positive,0
1010599074377150464,kelene_k,"Gardien de proprprivées, Je dénonce ici le nombre de gardiens payés au black ou non déclarés. Rejette tout extremisme #Climat/Terrorisme / Géopolitique","d'alsace bossue à st tropez, france",5000.0,1182.0,204600,,1630137053613633539,2023-02-27 09:25:34,0.0,comment les états-unis manipulent le conflit en #ukraine avec des mensonges #propaganda #fake #desinformation,"[{'text': 'Ukraine', 'indices': [48, 56]}, {'text': 'Propaganda', 'indices': [76, 87]}, {'text': 'Fake', 'indices': [88, 93]}, {'text': 'desinformation', 'indices': [94, 109]}]",fr,,1.0,False,0,0,0,0,,True,1629874706764447744,3512101,niubi,2023-02-27 11:00:40.992666,20230227_UkraineCombinedTweetsDeduped.parquet,Neutral,1
29794588,atlasbatterie,"Plan is to tell people I worked for the CIA until they pay me to stop. 
#freeMarkets #voluntaryInteractions #fedUp",unknown,774.0,907.0,57745,,1592745938313179136,2022-11-16 05:06:38,0.0,"they are pro-wrestling. 
we know they are pro-wrestling. 
they know we know they are pro-wrestling.

and still they are pro-wrestling. 
#trumpannouncement","[{'text': 'TrumpAnnouncement', 'indices': [136, 154]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-11-16 05:22:32.648847,1116_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1460159240782462984,cyberrealms1,"Ex-Soldier, Police Officer. Field Intelligence Officer (NZ/UK). HUMINT, SIGINT, SOCINT, FININT, GEOINT, OSINT, Ethical Hacker. Contacts: @signalapp @telegram",planet earth,0.0,1704.0,3406,,1592664093059862528,2022-11-15 23:41:24,0.0,"#ukraine #poland #russia 

official: a russian-made rocket fell in the village of przewodów, two polish citizens were killed.

the country's mfa summoned the russian ambassador for detailed explanations","[{'text': 'Ukraine', 'indices': [0, 8]}, {'text': 'Poland', 'indices': [9, 16]}, {'text': 'Russia', 'indices': [17, 24]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2022-11-16 01:14:37.959088,1115_UkraineCombinedTweetsDeduped.parquet,Negative,0
1501027344051580931,realoleksandrh1,"The electric technician of Ukraine!
🇺🇦🏭🍀⚡🌳🏭🇺🇦
For the truth!
For justice!
For freedom of speech!
For independence!
For Ukraine!",україна,20.0,1.0,93,,1582855215744962561,2022-10-19 22:04:26,0.0,"споживаймо ощадливо⚡!
разом - ми сила🇺🇦!

#stopwar #stopwarinukraine #nowar #nowarinukraine #ukraine #україна #earthofficial #earth #life #day #important #peace #world #independence #war #electricity #war_in_ukraine #ukrenergo #save","[{'text': 'stopwar', 'indices': [42, 50]}, {'text': 'stopwarinukraine', 'indices': [51, 68]}, {'text': 'nowar', 'indices': [69, 75]}, {'text': 'nowarinukraine', 'indices': [76, 91]}, {'text': 'ukraine', 'indices': [92, 100]}, {'text': 'україна', 'indices': [101, 109]}, {'text': 'earthofficial', 'indices': [110, 124]}, {'text': 'earth', 'indices': [125, 131]}, {'text': 'life', 'indices': [132, 137]}, {'text': 'day', 'indices': [138, 142]}, {'text': 'important', 'indices': [143, 153]}, {'text': 'peace', 'indices': [154, 160]}, {'text': 'world', 'indices': [161, 167]}, {'text': 'independence', 'indices': [168, 181]}, {'text': 'war', 'indices': [182, 186]}, {'text': 'electricity', 'indices': [187, 199]}, {'text': 'war_in_ukraine', 'indices': [200, 215]}, {'text': 'Ukrenergo', 'indices': [216, 226]}, {'text': 'save', 'indices': [227, 232]}]",ru,,1.0,False,0,0,0,0,,False,0,0,,2022-10-20 01:38:26.267975,1019_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1518756238066176000,andr0iz,Supporting #Ukraine Independence-Investigative Journal News Documentaries #Linux -Optimistic-Archaeology-Museums-Economist #USMC - Foreign Affairs - Research,usa now- lived in europe-japan,0.0,312.0,4818,2022-04-26 00:58:35,1566672426515193858,2022-09-05 06:19:48,0.0,"✨🇺🇦🔥 now that the cats out the bag 🙂 after a recent photo - video was released for the record it's been confirmed :

 m982 excalibur: the armed forces of ukraine are already using high-precision 155 mm projectiles
#ukraine #ukrainewar #ukrainerussiawar","[{'text': 'Ukraine', 'indices': [214, 222]}, {'text': 'UkraineWar', 'indices': [223, 234]}, {'text': 'UkrainerussiaWar', 'indices': [235, 252]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2022-09-05 10:46:08.731876,0905_UkraineCombinedTweetsDeduped.parquet,Neutral,0
314220993,y_mian,Live life to the fullest! Live life on your own terms! To live like a LION for a day is far better than to live like a JACKAL for a hundred years. -Tipu Sultan,canada,4837.0,322.0,7409,,1586396328485355522,2022-10-29 16:35:33,0.0,@thenewarabvoice you chose hashtag #russiaislosing? seriously ? are you a media platform or a propaganda tabloid ?,"[{'text': 'RussiaIsLosing', 'indices': [35, 50]}]",en,,0.0,False,0,0,1586326994458857472,1244998290866950144,TheNewArabVoice,False,0,0,,2022-10-30 01:18:01.795532,1029_UkraineCombinedTweetsDeduped.parquet,Negative,1
15221598,jamesvgingerich,"@Expeflow helping IMEs and Insurance firms automate their #Claims workflow. #ChangeAgent following #DigitalTransformation, #InsurTech, #BigData, #IoT, #IoTPL.","waterloo, ontario canada",15731.580000000075,108021.0,464622,,1576063609251237888,2022-10-01 04:17:00,1.0,here's the official swift message to russia.  (cbs: the late show) #ukraine #war,"[{'text': 'Ukraine', 'indices': [67, 75]}, {'text': 'War', 'indices': [76, 80]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2022-10-01 07:00:41.368319,1001_UkraineCombinedTweetsDeduped.parquet,Positive,0
1509141265677524996,telehuntwatch,Automated DeepL Translation 90 Russian Telegram channels Monitoring Russian disinformation coming from Telegram. video only https://t.co/WXjgE6UL62,ukraine will win,675.0,251.0,202071,,1596573947746656256,2022-11-26 18:37:46,0.0,"new post archived from 🇷🇺 #telegram :
translation &amp; original at the link, text removed to avoid amplifying russian propaganda
archive : 
media : 
#russia","[{'text': 'Telegram', 'indices': [26, 35]}, {'text': 'Russia', 'indices': [173, 180]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-11-27 00:07:06.261838,1126_UkraineCombinedTweetsDeduped.parquet,Negative,1
1557696513911971841,theendgamewar1,Persistent,unknown,29.0,29.0,1006,,1594006306477809666,2022-11-19 16:34:53,0.0,"from eva k. bartlett, investigative reporter:

debunking western media's new mariupol mass grave hoax, by actually going to cemeteries in question.



#russia #ukraine #kherson #donetsk #lugansk #smo #specialmilitaryoperation #putin #zelensky #moscow #kiev","[{'text': 'Russia', 'indices': [174, 181]}, {'text': 'Ukraine', 'indices': [182, 190]}, {'text': 'Kherson', 'indices': [191, 199]}, {'text': 'Donetsk', 'indices': [200, 208]}, {'text': 'Lugansk', 'indices': [209, 217]}, {'text': 'SMO', 'indices': [218, 222]}, {'text': 'SpecialMilitaryOperation', 'indices': [223, 248]}, {'text': 'Putin', 'indices': [249, 255]}, {'text': 'Zelensky', 'indices': [256, 265]}, {'text': 'Moscow', 'indices': [266, 273]}, {'text': 'Kiev', 'indices': [274, 279]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-11-20 01:10:59.473234,1119_UkraineCombinedTweetsDeduped.parquet,Negative,1
1252654943745556480,hlsp_pob,"Word & Music & Trade ||

(Word & Music. Since 1990) || 

Financial Market Trading. Since 2007 || 
#Word #Music #Trade @Mancity || Founder & Owner: @NCephaslight",where i choose to be by myself,702.0,142.0,6645,,1580983595652431872,2022-10-14 18:07:17,0.0,elon musk wanted something in return for $20 million (₦14 billion) monthly for free #starlink to #ukraine. he could no longer continue the service indefinitely. #elonmusk is a business man any day all the time. he cannot deny or confirmed talking with the opposite side #russian.,"[{'text': 'Starlink', 'indices': [84, 93]}, {'text': 'Ukraine', 'indices': [97, 105]}, {'text': 'ElonMusk', 'indices': [161, 170]}, {'text': 'Russian', 'indices': [270, 278]}]",en,,0.0,False,0,0,1580138919378636800,1252654943745556480,hlsp_pob,False,0,0,,2022-10-14 23:37:46.469287,1014_UkraineCombinedTweetsDeduped.parquet,Positive,0
3240753078,mark_melbin,"My name is Blue Canary. At times I drunk-tweet. These are the times I sound completely sane and rational.

Links to my other social media accounts are banned.",elon's hellscape.,4950.0,1595.0,221572,,1604962183355301888,2022-12-19 22:09:37,1.0,"the crimes of donald j #trump.

i. obstruction of an official proceeding.
ii. conspiracy the defraud the united states.
iii. conspiracy to make a false statement.
iv. ""incite,"" ""assist"" or ""aid or comfort"" an #insurrection.

#jan6th #january6thcommitteehearings #thebiglie","[{'text': 'Trump', 'indices': [23, 29]}, {'text': 'Insurrection', 'indices': [209, 222]}, {'text': 'Jan6th', 'indices': [225, 232]}, {'text': 'January6thCommitteeHearings', 'indices': [233, 261]}, {'text': 'TheBigLie', 'indices': [262, 272]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2022-12-20 00:09:38.614134,1219_UkraineCombinedTweetsDeduped.parquet,Negative,1
125374717,mihirdjin,"rajul hurun

══===---

❤ geopolitics

📣  https://t.co/yInUhTF0P2…",universo,882.0,2241.0,85002,,1624124284607004696,2023-02-10 19:12:58,7.0,"i nazisti in #ucraina c'erano fino al febbraio 2022, poi sono misteriosamente scomparsi.

adesso qualcuno venga a dirmi che i media occidentali non sono una fucina di propaganda per conto del sistema.","[{'text': 'Ucraina', 'indices': [13, 21]}]",it,,8.0,False,0,0,0,0,,False,0,0,,2023-02-11 02:09:39.702620,20230210_UkraineCombinedTweetsDeduped.parquet,Negative,1
1522445089263521792,jacksontrenton3,"-Autodidact abecedarian Historian! 
-All NAFO accounts will be blocked on sight without exception.","56.1304° n, 106.3468° w",180.0,699.0,311,2022-05-06 05:17:11,1560952422855483393,2022-08-20 11:30:33,0.0,"@lighthunter_ws @amb_ulyanov 1) or he communicated his comments in a less than perfect manner that lead to a misunderstanding? not everything is some nefarious conspiracy or cover up.

2) the national socialism problem is in #ukraine, not russia...","[{'text': 'Ukraine', 'indices': [225, 233]}]",en,,1.0,False,0,0,1560950228156571648,164463760,lighthunter_ws,False,0,0,,2022-08-20 14:09:38.053790,0820_UkraineCombinedTweetsDeduped.parquet,Negative,1
1873046766,kidataapp,Monitor. Manage. Learn. Communicate.,san francisco,7.0,94995.0,10837,,1601313266558435328,2022-12-09 20:30:08,0.0,the governments of the united states and #canada have announced another round of sanctions against iranian officials accused of human rights violations as protests roil iran.  #us #iran #kidata,"[{'text': 'Canada', 'indices': [41, 48]}, {'text': 'US', 'indices': [199, 202]}, {'text': 'Iran', 'indices': [203, 208]}, {'text': 'KiData', 'indices': [209, 216]}]",en,,3.0,False,0,0,0,0,,False,0,0,,2022-12-09 22:36:01.793057,1209_UkraineCombinedTweetsDeduped.parquet,Negative,0
1560915082611228674,bbceuropefacts,"News, features and analysis from Europe Facts news base. Breaking news, follow 
@visegrad24 . fast news, @ukraine_world . latest news @pravda_eng",london,19.0,1.0,78,2022-08-20 09:02:19,1562372704782647296,2022-08-24 09:34:14,0.0,"@embjournalist @fawadchaudhry @imrankhanpti @ptiofficial @benbrownbbc @bbcnews @sgfmann helping @bbcnews team focus 🙄
#ukraine #ukrainerussiawar #bbcnews","[{'text': 'Ukraine', 'indices': [118, 126]}, {'text': 'UkraineRussiaWar', 'indices': [127, 144]}, {'text': 'bbcnews', 'indices': [145, 153]}]",en,,1.0,False,0,0,1561801186939895808,1337228928,EmbJournalist,False,0,0,,2022-08-24 11:16:38.655434,0824_UkraineCombinedTweetsDeduped.parquet,Positive,0
932564811929460736,gabicryptoking,"#CFC Fan, #Bitcoin Enthusiast, Swing Trader, ICO Hunter & Investment Banker
Love #BTC #BNB $LINK $XMR 
https://t.co/XR8L6wfMYz (News Aggregator)
#Followback",unknown,11632.0,14465.0,8580,,1629441135298084864,2023-02-25 11:20:14,1.0,"#crypto accepted by 60% of weapons and equipment suppliers for #ukraine, official says.","[{'text': 'Crypto', 'indices': [0, 7]}, {'text': 'Ukraine', 'indices': [63, 71]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-02-25 12:11:25.756725,20230225_UkraineCombinedTweetsDeduped.parquet,Negative,0
